Id,Score
1486218,5.0
1486219,2.0
1486223,5.0
1486224,4.0
1486227,5.0
1486229,5.0
1486230,5.0
1486234,5.0
1486236,5.0
1486244,5.0
1486247,5.0
1486249,4.0
1486256,4.0
1486272,4.0
1486274,2.0
1486282,4.0
1486287,4.0
1486289,5.0
1486297,5.0
1486298,5.0
1486316,4.0
1486351,4.0
1486352,3.0
1486354,5.0
1486363,4.0
1486366,5.0
1486373,5.0
1486379,5.0
1486381,5.0
1486384,2.0
1486386,5.0
1486391,5.0
1486404,4.0
1486406,4.0
1486416,5.0
1486417,4.0
1486419,5.0
1486426,5.0
1486442,5.0
1486447,4.0
1486453,4.0
1486471,5.0
1486474,4.0
1486477,4.0
1486492,5.0
1486496,5.0
1486502,4.0
1486506,4.0
1486520,5.0
1486526,5.0
1486532,3.0
1486534,4.0
1486538,1.0
1486544,4.0
1486545,4.0
1486546,5.0
1486549,5.0
1486550,5.0
1486554,3.0
1486556,5.0
1486566,4.0
1486567,3.0
1486579,5.0
1486587,5.0
1486592,3.0
1486593,5.0
1486597,5.0
1486600,5.0
1486605,4.0
1486606,4.0
1486608,5.0
1486640,4.0
1486656,4.0
1486665,5.0
1486675,4.0
1486678,3.0
1486692,5.0
1486693,4.0
1486706,5.0
1486715,5.0
1486723,4.0
1486725,5.0
1486730,4.0
1486734,4.0
1486737,5.0
1486752,0.0
1486767,4.0
1486768,3.0
1486772,5.0
1486778,5.0
1486783,4.0
1486799,5.0
1486800,4.0
1486802,5.0
1486808,5.0
1486813,4.0
1486814,5.0
1486823,5.0
1486838,4.0
1486844,5.0
1486845,5.0
1486848,3.0
1486852,5.0
1486857,4.0
1486885,5.0
1486886,4.0
1486890,4.0
1486892,4.0
1486895,4.0
1486901,5.0
1486916,4.0
1486922,4.0
1486924,4.0
1486930,4.0
1486946,5.0
1486952,5.0
1486954,3.0
1486958,3.0
1486966,5.0
1486967,4.0
1486968,5.0
1486970,2.0
1486975,3.0
1486985,4.0
1486992,4.0
1486996,3.0
1487003,5.0
1487020,5.0
1487024,4.0
1487033,5.0
1487037,4.0
1487040,4.0
1487042,4.0
1487048,4.0
1487050,4.0
1487060,4.0
1487061,1.0
1487068,5.0
1487078,5.0
1487085,5.0
1487092,5.0
1487093,4.0
1487094,4.0
1487110,4.0
1487123,4.0
1487124,4.0
1487127,5.0
1487132,5.0
1487135,3.0
1487139,4.0
1487142,4.0
1487143,4.0
1487145,5.0
1487149,5.0
1487152,4.0
1487154,2.0
1487155,4.0
1487162,4.0
1487163,5.0
1487177,4.0
1487178,4.0
1487182,4.0
1487183,4.0
1487186,5.0
1487192,5.0
1487193,5.0
1487207,4.0
1487217,4.0
1487232,3.0
1487233,4.0
1487234,4.0
1487237,0.0
1487238,4.0
1487251,4.0
1487257,5.0
1487258,4.0
1487261,4.0
1487262,4.0
1487264,5.0
1487265,5.0
1487270,4.0
1487271,4.0
1487274,4.0
1487298,5.0
1487303,4.0
1487320,5.0
1487325,4.0
1487332,5.0
1487334,3.0
1487335,4.0
1487337,4.0
1487338,5.0
1487344,5.0
1487355,4.0
1487358,4.0
1487360,4.0
1487364,3.0
1487367,4.0
1487374,5.0
1487385,4.0
1487393,4.0
1487395,4.0
1487411,4.0
1487416,4.0
1487417,5.0
1487420,5.0
1487424,4.0
1487425,4.0
1487437,5.0
1487450,3.0
1487473,4.0
1487474,4.0
1487479,4.0
1487490,4.0
1487493,5.0
1487498,3.0
1487502,5.0
1487503,4.0
1487509,5.0
1487532,5.0
1487540,4.0
1487543,1.0
1487545,1.0
1487551,2.0
1487555,5.0
1487557,3.0
1487558,5.0
1487562,5.0
1487567,4.0
1487572,2.0
1487576,5.0
1487588,4.0
1487600,5.0
1487607,5.0
1487608,5.0
1487614,4.0
1487623,1.0
1487636,3.0
1487637,3.0
1487643,4.0
1487645,4.0
1487650,4.0
1487652,4.0
1487655,5.0
1487664,4.0
1487678,4.0
1487679,4.0
1487688,3.0
1487692,5.0
1487699,4.0
1487710,4.0
1487716,5.0
1487726,5.0
1487736,4.0
1487757,3.0
1487759,4.0
1487762,4.0
1487768,4.0
1487773,4.0
1487781,5.0
1487790,3.0
1487792,5.0
1487794,4.0
1487795,4.0
1487797,4.0
1487808,4.0
1487809,5.0
1487812,5.0
1487816,4.0
1487826,4.0
1487833,4.0
1487839,4.0
1487840,2.0
1487846,3.0
1487851,4.0
1487852,4.0
1487857,5.0
1487871,5.0
1487876,5.0
1487882,5.0
1487886,3.0
1487891,4.0
1487906,4.0
1487907,4.0
1487930,5.0
1487935,4.0
1487944,5.0
1487949,5.0
1487963,5.0
1487973,4.0
1487983,5.0
1487985,5.0
1487990,4.0
1487994,5.0
1488002,4.0
1488021,5.0
1488022,4.0
1488024,4.0
1488031,4.0
1488036,5.0
1488041,4.0
1488043,4.0
1488044,4.0
1488051,5.0
1488052,5.0
1488057,4.0
1488059,4.0
1488062,4.0
1488064,5.0
1488065,4.0
1488073,5.0
1488075,4.0
1488078,5.0
1488086,5.0
1488094,4.0
1488097,4.0
1488103,4.0
1488104,4.0
1488106,4.0
1488113,3.0
1488115,5.0
1488117,5.0
1488124,4.0
1488127,4.0
1488133,4.0
1488137,5.0
1488139,3.0
1488146,4.0
1488153,4.0
1488164,5.0
1488167,4.0
1488175,5.0
1488178,5.0
1488179,1.0
1488191,4.0
1488196,3.0
1488202,4.0
1488209,4.0
1488219,4.0
1488220,4.0
1488224,4.0
1488226,5.0
1488231,4.0
1488241,4.0
1488246,4.0
1488249,4.0
1488255,3.0
1488272,4.0
1488277,2.0
1488280,4.0
1488282,3.0
1488289,4.0
1488295,4.0
1488299,3.0
1488301,3.0
1488304,4.0
1488312,4.0
1488314,4.0
1488317,4.0
1488322,4.0
1488330,4.0
1488333,5.0
1488353,4.0
1488356,3.0
1488367,3.0
1488369,4.0
1488370,5.0
1488373,4.0
1488376,2.0
1488377,1.0
1488390,4.0
1488403,2.0
1488408,4.0
1488409,4.0
1488419,4.0
1488425,4.0
1488426,5.0
1488427,4.0
1488437,4.0
1488468,3.0
1488473,4.0
1488475,4.0
1488491,3.0
1488498,4.0
1488504,3.0
1488514,4.0
1488522,3.0
1488530,4.0
1488534,5.0
1488538,4.0
1488544,4.0
1488546,4.0
1488549,3.0
1488553,3.0
1488555,4.0
1488564,4.0
1488571,4.0
1488573,4.0
1488587,4.0
1488595,4.0
1488603,4.0
1488616,5.0
1488617,4.0
1488620,5.0
1488630,2.0
1488633,4.0
1488642,4.0
1488644,4.0
1488645,5.0
1488651,5.0
1488652,4.0
1488664,4.0
1488684,2.0
1488698,2.0
1488711,4.0
1488712,3.0
1488722,4.0
1488726,4.0
1488731,5.0
1488733,3.0
1488737,3.0
1488739,5.0
1488745,3.0
1488756,4.0
1488757,4.0
1488760,5.0
1488771,4.0
1488772,3.0
1488777,4.0
1488782,4.0
1488807,3.0
1488808,4.0
1488810,3.0
1488812,4.0
1488818,5.0
1488820,4.0
1488830,4.0
1488832,4.0
1488854,3.0
1488869,5.0
1488880,5.0
1488886,4.0
1488890,4.0
1488892,4.0
1488893,5.0
1488913,5.0
1488929,5.0
1488930,3.0
1488931,5.0
1488944,4.0
1488946,4.0
1488947,5.0
1488950,4.0
1488956,5.0
1488960,3.0
1488961,4.0
1488962,4.0
1488967,3.0
1488969,4.0
1488978,4.0
1488983,5.0
1488985,4.0
1488988,4.0
1488992,5.0
1488996,4.0
1489008,4.0
1489009,3.0
1489011,3.0
1489023,5.0
1489024,3.0
1489026,4.0
1489034,4.0
1489036,4.0
1489054,4.0
1489056,2.0
1489059,4.0
1489063,4.0
1489065,5.0
1489067,4.0
1489070,4.0
1489073,2.0
1489077,4.0
1489080,5.0
1489099,4.0
1489100,3.0
1489107,4.0
1489112,5.0
1489113,4.0
1489114,4.0
1489115,4.0
1489125,3.0
1489126,3.0
1489127,4.0
1489145,4.0
1489160,5.0
1489174,5.0
1489177,4.0
1489181,4.0
1489192,4.0
1489210,4.0
1489222,3.0
1489225,4.0
1489233,4.0
1489236,3.0
1489237,1.0
1489241,4.0
1489246,4.0
1489249,3.0
1489251,5.0
1489254,4.0
1489257,4.0
1489263,4.0
1489268,4.0
1489270,4.0
1489278,4.0
1489280,4.0
1489288,5.0
1489289,4.0
1489297,5.0
1489298,4.0
1489304,4.0
1489306,3.0
1489320,4.0
1489322,5.0
1489323,4.0
1489325,4.0
1489329,4.0
1489342,3.0
1489349,4.0
1489357,4.0
1489363,5.0
1489365,2.0
1489367,4.0
1489372,3.0
1489380,3.0
1489381,4.0
1489391,4.0
1489397,4.0
1489404,4.0
1489407,4.0
1489410,4.0
1489419,5.0
1489424,3.0
1489426,3.0
1489434,3.0
1489437,3.0
1489452,3.0
1489453,3.0
1489458,2.0
1489465,3.0
1489466,1.0
1489469,4.0
1489475,1.0
1489478,5.0
1489511,4.0
1489517,4.0
1489520,2.0
1489522,4.0
1489523,3.0
1489527,3.0
1489530,4.0
1489533,3.0
1489536,1.0
1489542,4.0
1489548,4.0
1489551,4.0
1489554,4.0
1489563,4.0
1489565,4.0
1489571,4.0
1489580,4.0
1489587,5.0
1489595,5.0
1489600,4.0
1489602,3.0
1489604,4.0
1489608,4.0
1489617,4.0
1489634,4.0
1489640,1.0
1489643,2.0
1489648,5.0
1489667,4.0
1489673,2.0
1489675,3.0
1489682,3.0
1489683,3.0
1489689,4.0
1489694,3.0
1489709,5.0
1489715,4.0
1489716,4.0
1489718,2.0
1489719,5.0
1489726,4.0
1489728,3.0
1489745,5.0
1489746,4.0
1489751,5.0
1489758,4.0
1489771,4.0
1489772,1.0
1489777,4.0
1489780,2.0
1489782,5.0
1489784,4.0
1489792,4.0
1489793,4.0
1489794,4.0
1489800,5.0
1489802,5.0
1489813,3.0
1489829,4.0
1489831,3.0
1489841,3.0
1489856,4.0
1489858,0.0
1489873,2.0
1489874,4.0
1489875,2.0
1489881,5.0
1489887,4.0
1489896,4.0
1489897,5.0
1489903,3.0
1489905,5.0
1489912,4.0
1489914,4.0
1489915,0.0
1489920,3.0
1489926,5.0
1489929,3.0
1489933,4.0
1489940,4.0
1489941,4.0
1489944,5.0
1489948,3.0
1489951,3.0
1489955,4.0
1489961,3.0
1489964,4.0
1489976,5.0
1489980,3.0
1489982,5.0
1489984,3.0
1489994,4.0
1489996,5.0
1490011,4.0
1490012,5.0
1490024,4.0
1490029,4.0
1490035,4.0
1490049,3.0
1490055,2.0
1490056,4.0
1490058,1.0
1490062,4.0
1490066,4.0
1490067,2.0
1490083,4.0
1490087,4.0
1490090,5.0
1490096,4.0
1490099,5.0
1490103,4.0
1490110,4.0
1490114,4.0
1490126,4.0
1490127,4.0
1490129,4.0
1490132,4.0
1490135,4.0
1490137,4.0
1490138,4.0
1490143,5.0
1490146,4.0
1490150,2.0
1490166,4.0
1490168,4.0
1490170,5.0
1490172,3.0
1490176,4.0
1490179,4.0
1490183,2.0
1490185,4.0
1490187,5.0
1490192,5.0
1490205,4.0
1490211,5.0
1490213,4.0
1490222,4.0
1490223,5.0
1490224,4.0
1490225,3.0
1490248,3.0
1490249,3.0
1490257,4.0
1490258,5.0
1490264,4.0
1490266,2.0
1490267,4.0
1490282,4.0
1490285,4.0
1490289,5.0
1490290,4.0
1490292,3.0
1490298,3.0
1490303,4.0
1490312,3.0
1490315,4.0
1490324,4.0
1490336,5.0
1490343,5.0
1490353,4.0
1490355,5.0
1490356,5.0
1490358,4.0
1490364,4.0
1490366,4.0
1490367,5.0
1490368,4.0
1490377,4.0
1490378,3.0
1490379,4.0
1490392,4.0
1490399,5.0
1490400,4.0
1490407,4.0
1490411,4.0
1490414,3.0
1490417,3.0
1490418,4.0
1490421,4.0
1490426,4.0
1490429,4.0
1490431,4.0
1490434,3.0
1490446,3.0
1490447,5.0
1490448,2.0
1490457,4.0
1490468,3.0
1490488,5.0
1490504,3.0
1490508,4.0
1490511,5.0
1490520,3.0
1490535,2.0
1490536,4.0
1490538,4.0
1490545,5.0
1490560,4.0
1490579,5.0
1490582,3.0
1490585,4.0
1490592,5.0
1490600,4.0
1490602,3.0
1490606,5.0
1490611,5.0
1490626,5.0
1490630,4.0
1490631,5.0
1490647,4.0
1490649,4.0
1490659,4.0
1490660,4.0
1490672,3.0
1490683,4.0
1490687,4.0
1490699,4.0
1490701,3.0
1490708,5.0
1490718,5.0
1490720,4.0
1490733,5.0
1490744,3.0
1490766,4.0
1490768,4.0
1490783,3.0
1490784,4.0
1490785,4.0
1490788,5.0
1490829,4.0
1490834,4.0
1490837,4.0
1490846,3.0
1490858,4.0
1490863,3.0
1490867,3.0
1490868,4.0
1490869,4.0
1490892,5.0
1490893,5.0
1490903,3.0
1490908,3.0
1490909,3.0
1490915,4.0
1490919,4.0
1490927,5.0
1490929,4.0
1490931,3.0
1490936,5.0
1490937,3.0
1490938,3.0
1490944,2.0
1490949,3.0
1490952,5.0
1490958,2.0
1490959,3.0
1490965,4.0
1491008,3.0
1491010,5.0
1491023,3.0
1491045,4.0
1491047,5.0
1491051,4.0
1491060,3.0
1491067,5.0
1491069,3.0
1491070,5.0
1491073,4.0
1491078,4.0
1491080,4.0
1491087,3.0
1491099,4.0
1491106,3.0
1491116,4.0
1491118,4.0
1491120,3.0
1491122,5.0
1491126,3.0
1491133,2.0
1491135,3.0
1491141,4.0
1491143,3.0
1491145,4.0
1491149,4.0
1491153,3.0
1491156,4.0
1491159,4.0
1491163,4.0
1491168,5.0
1491176,5.0
1491177,4.0
1491179,4.0
1491180,5.0
1491182,4.0
1491183,4.0
1491189,4.0
1491190,5.0
1491191,4.0
1491205,5.0
1491207,5.0
1491210,4.0
1491213,5.0
1491219,4.0
1491226,5.0
1491233,4.0
1491243,5.0
1491245,5.0
1491250,5.0
1491252,5.0
1491255,3.0
1491258,5.0
1491260,5.0
1491262,5.0
1491264,4.0
1491267,4.0
1491272,5.0
1491274,1.0
1491282,4.0
1491298,5.0
1491301,3.0
1491313,4.0
1491314,5.0
1491315,4.0
1491318,4.0
1491320,5.0
1491321,5.0
1491331,5.0
1491332,5.0
1491342,5.0
1491344,4.0
1491366,4.0
1491385,5.0
1491390,4.0
1491392,3.0
1491397,4.0
1491406,5.0
1491411,5.0
1491421,5.0
1491429,3.0
1491430,3.0
1491436,4.0
1491437,4.0
1491439,4.0
1491440,5.0
1491441,5.0
1491444,4.0
1491448,5.0
1491453,4.0
1491467,4.0
1491470,4.0
1491473,5.0
1491492,4.0
1491498,4.0
1491512,4.0
1491521,3.0
1491530,4.0
1491531,2.0
1491536,4.0
1491540,5.0
1491550,4.0
1491551,5.0
1491556,4.0
1491557,4.0
1491568,3.0
1491572,4.0
1491588,5.0
1491591,4.0
1491606,5.0
1491617,5.0
1491629,5.0
1491633,5.0
1491639,4.0
1491641,5.0
1491647,4.0
1491654,4.0
1491655,5.0
1491661,5.0
1491687,5.0
1491692,4.0
1491694,4.0
1491706,2.0
1491713,4.0
1491734,5.0
1491739,4.0
1491742,2.0
1491743,1.0
1491746,4.0
1491748,4.0
1491751,4.0
1491752,5.0
1491759,2.0
1491762,3.0
1491764,4.0
1491765,3.0
1491767,0.0
1491770,4.0
1491773,3.0
1491791,3.0
1491798,5.0
1491808,5.0
1491811,5.0
1491813,5.0
1491814,5.0
1491815,5.0
1491819,5.0
1491822,4.0
1491826,4.0
1491853,4.0
1491854,4.0
1491864,4.0
1491869,5.0
1491879,4.0
1491883,5.0
1491888,4.0
1491896,5.0
1491902,5.0
1491910,4.0
1491912,5.0
1491922,5.0
1491924,5.0
1491938,4.0
1491943,4.0
1491947,4.0
1491960,4.0
1491965,4.0
1491968,5.0
1491970,4.0
1491975,4.0
1491977,4.0
1491978,5.0
1491983,5.0
1491988,5.0
1491990,5.0
1491993,4.0
1492002,4.0
1492004,5.0
1492016,4.0
1492018,5.0
1492031,5.0
1492039,5.0
1492041,5.0
1492055,4.0
1492059,4.0
1492064,4.0
1492083,5.0
1492087,5.0
1492088,4.0
1492097,3.0
1492100,4.0
1492121,1.0
1492130,4.0
1492141,5.0
1492146,2.0
1492150,5.0
1492154,3.0
1492170,5.0
1492174,3.0
1492177,4.0
1492181,5.0
1492187,5.0
1492194,4.0
1492198,4.0
1492203,5.0
1492220,4.0
1492227,4.0
1492236,5.0
1492247,4.0
1492255,5.0
1492256,5.0
1492258,5.0
1492260,4.0
1492266,5.0
1492269,4.0
1492291,5.0
1492295,5.0
1492296,4.0
1492298,4.0
1492300,4.0
1492308,4.0
1492309,5.0
1492322,5.0
1492327,4.0
1492331,4.0
1492333,4.0
1492334,5.0
1492337,5.0
1492345,3.0
1492347,5.0
1492357,4.0
1492364,5.0
1492376,5.0
1492380,5.0
1492383,3.0
1492385,5.0
1492394,5.0
1492400,5.0
1492404,5.0
1492417,5.0
1492418,3.0
1492440,4.0
1492453,4.0
1492455,4.0
1492459,4.0
1492460,5.0
1492462,4.0
1492465,4.0
1492470,2.0
1492471,5.0
1492480,4.0
1492496,4.0
1492512,4.0
1492517,5.0
1492527,5.0
1492528,5.0
1492532,4.0
1492539,5.0
1492543,5.0
1492546,5.0
1492555,4.0
1492556,4.0
1492559,3.0
1492562,5.0
1492563,4.0
1492566,5.0
1492578,4.0
1492593,5.0
1492598,2.0
1492599,5.0
1492605,5.0
1492614,4.0
1492618,4.0
1492620,5.0
1492630,4.0
1492639,5.0
1492652,5.0
1492656,4.0
1492661,4.0
1492662,4.0
1492664,4.0
1492670,4.0
1492676,5.0
1492679,5.0
1492681,5.0
1492688,5.0
1492690,4.0
1492710,3.0
1492714,4.0
1492721,4.0
1492738,4.0
1492739,4.0
1492742,5.0
1492746,5.0
1492753,5.0
1492754,5.0
1492757,5.0
1492758,4.0
1492759,4.0
1492760,3.0
1492764,5.0
1492772,5.0
1492774,4.0
1492775,4.0
1492780,5.0
1492784,4.0
1492787,4.0
1492796,4.0
1492805,4.0
1492806,4.0
1492809,4.0
1492819,4.0
1492822,4.0
1492823,5.0
1492827,5.0
1492832,4.0
1492834,4.0
1492836,5.0
1492844,5.0
1492856,4.0
1492860,4.0
1492865,4.0
1492866,4.0
1492871,5.0
1492874,5.0
1492875,5.0
1492884,5.0
1492889,4.0
1492909,5.0
1492910,4.0
1492918,5.0
1492920,4.0
1492925,5.0
1492931,4.0
1492962,5.0
1492963,5.0
1492965,5.0
1492974,5.0
1492975,5.0
1492976,5.0
1492979,4.0
1492984,4.0
1492987,5.0
1493001,2.0
1493007,4.0
1493009,4.0
1493010,5.0
1493019,5.0
1493026,5.0
1493034,4.0
1493035,3.0
1493042,4.0
1493053,4.0
1493054,5.0
1493056,5.0
1493057,5.0
1493061,5.0
1493063,5.0
1493076,5.0
1493096,5.0
1493104,3.0
1493110,4.0
1493116,5.0
1493117,5.0
1493122,5.0
1493125,5.0
1493126,3.0
1493127,4.0
1493141,5.0
1493143,4.0
1493159,4.0
1493178,5.0
1493181,4.0
1493182,5.0
1493191,4.0
1493195,5.0
1493199,4.0
1493212,3.0
1493220,4.0
1493221,5.0
1493222,4.0
1493223,5.0
1493233,4.0
1493236,5.0
1493250,4.0
1493252,4.0
1493256,5.0
1493257,4.0
1493261,4.0
1493270,4.0
1493277,4.0
1493283,4.0
1493284,4.0
1493293,5.0
1493301,4.0
1493306,2.0
1493307,3.0
1493308,4.0
1493310,4.0
1493315,5.0
1493318,4.0
1493322,5.0
1493323,4.0
1493325,5.0
1493341,3.0
1493358,4.0
1493359,5.0
1493362,4.0
1493363,3.0
1493379,4.0
1493395,5.0
1493398,3.0
1493400,4.0
1493402,5.0
1493406,5.0
1493414,4.0
1493420,2.0
1493424,3.0
1493426,5.0
1493427,4.0
1493442,3.0
1493446,3.0
1493448,5.0
1493449,4.0
1493451,2.0
1493454,4.0
1493459,3.0
1493466,4.0
1493467,4.0
1493470,3.0
1493474,4.0
1493477,4.0
1493480,4.0
1493484,4.0
1493486,4.0
1493490,4.0
1493496,5.0
1493506,4.0
1493509,4.0
1493525,4.0
1493526,3.0
1493533,3.0
1493537,5.0
1493548,5.0
1493552,3.0
1493566,3.0
1493567,4.0
1493581,4.0
1493583,4.0
1493591,4.0
1493593,4.0
1493594,5.0
1493608,4.0
1493609,4.0
1493614,4.0
1493623,5.0
1493626,2.0
1493638,4.0
1493642,4.0
1493643,5.0
1493647,3.0
1493651,5.0
1493657,5.0
1493658,5.0
1493661,4.0
1493665,4.0
1493667,4.0
1493670,4.0
1493674,4.0
1493684,5.0
1493691,5.0
1493699,5.0
1493704,5.0
1493712,5.0
1493717,4.0
1493720,4.0
1493750,4.0
1493755,4.0
1493772,4.0
1493773,4.0
1493775,5.0
1493776,4.0
1493816,5.0
1493819,4.0
1493820,3.0
1493826,5.0
1493844,4.0
1493850,4.0
1493852,4.0
1493853,3.0
1493856,4.0
1493859,3.0
1493869,4.0
1493877,5.0
1493882,4.0
1493887,4.0
1493892,2.0
1493895,3.0
1493901,5.0
1493904,5.0
1493908,5.0
1493909,2.0
1493921,3.0
1493922,3.0
1493930,4.0
1493943,3.0
1493950,5.0
1493956,4.0
1493960,5.0
1493972,3.0
1493973,4.0
1493984,4.0
1493988,5.0
1493989,4.0
1493994,5.0
1493995,4.0
1493996,4.0
1494005,5.0
1494018,5.0
1494023,5.0
1494028,5.0
1494029,5.0
1494031,5.0
1494032,4.0
1494039,5.0
1494040,5.0
1494052,5.0
1494062,5.0
1494068,5.0
1494070,5.0
1494078,4.0
1494082,5.0
1494090,5.0
1494092,5.0
1494098,4.0
1494111,4.0
1494112,4.0
1494118,5.0
1494122,5.0
1494125,5.0
1494127,3.0
1494129,5.0
1494132,4.0
1494147,3.0
1494149,4.0
1494151,4.0
1494152,5.0
1494156,4.0
1494157,4.0
1494162,5.0
1494165,5.0
1494175,3.0
1494188,4.0
1494198,5.0
1494208,5.0
1494212,5.0
1494218,5.0
1494222,5.0
1494224,5.0
1494226,5.0
1494227,5.0
1494229,5.0
1494235,5.0
1494236,5.0
1494238,5.0
1494243,5.0
1494247,5.0
1494266,5.0
1494274,3.0
1494276,4.0
1494278,4.0
1494280,5.0
1494281,4.0
1494284,3.0
1494290,4.0
1494296,5.0
1494298,4.0
1494300,5.0
1494304,4.0
1494306,4.0
1494308,2.0
1494317,4.0
1494319,4.0
1494338,5.0
1494339,5.0
1494342,5.0
1494350,5.0
1494357,5.0
1494358,4.0
1494360,5.0
1494362,5.0
1494375,5.0
1494377,4.0
1494381,4.0
1494382,4.0
1494389,5.0
1494401,5.0
1494413,4.0
1494420,4.0
1494435,3.0
1494448,3.0
1494451,4.0
1494456,4.0
1494476,4.0
1494481,5.0
1494482,4.0
1494485,5.0
1494487,4.0
1494492,4.0
1494498,5.0
1494501,4.0
1494507,5.0
1494511,4.0
1494516,4.0
1494523,4.0
1494525,5.0
1494528,1.0
1494536,5.0
1494537,5.0
1494545,4.0
1494546,3.0
1494580,3.0
1494582,3.0
1494585,4.0
1494588,4.0
1494600,4.0
1494610,4.0
1494612,4.0
1494621,4.0
1494626,5.0
1494630,4.0
1494652,4.0
1494655,5.0
1494656,4.0
1494658,4.0
1494667,5.0
1494670,5.0
1494676,4.0
1494689,5.0
1494692,5.0
1494695,4.0
1494700,4.0
1494711,5.0
1494713,4.0
1494722,4.0
1494731,3.0
1494735,5.0
1494745,3.0
1494747,4.0
1494748,4.0
1494752,4.0
1494767,3.0
1494769,3.0
1494782,1.0
1494787,4.0
1494790,5.0
1494802,5.0
1494805,5.0
1494806,4.0
1494808,4.0
1494815,5.0
1494817,5.0
1494822,5.0
1494824,5.0
1494826,4.0
1494831,5.0
1494832,5.0
1494835,5.0
1494845,0.0
1494846,5.0
1494850,2.0
1494867,5.0
1494873,5.0
1494878,4.0
1494886,5.0
1494888,0.0
1494898,2.0
1494903,4.0
1494904,4.0
1494915,4.0
1494933,5.0
1494940,5.0
1494951,5.0
1494959,4.0
1494969,3.0
1494970,4.0
1494982,4.0
1494991,4.0
1494996,4.0
1495000,4.0
1495001,4.0
1495010,4.0
1495012,5.0
1495017,5.0
1495022,3.0
1495028,3.0
1495035,2.0
1495042,2.0
1495043,3.0
1495044,5.0
1495053,4.0
1495060,4.0
1495065,5.0
1495069,3.0
1495082,4.0
1495092,3.0
1495097,4.0
1495098,4.0
1495101,3.0
1495114,5.0
1495117,4.0
1495118,4.0
1495142,5.0
1495146,5.0
1495155,4.0
1495157,5.0
1495161,4.0
1495164,5.0
1495171,2.0
1495182,4.0
1495189,3.0
1495196,4.0
1495208,4.0
1495211,3.0
1495215,4.0
1495221,4.0
1495223,4.0
1495228,3.0
1495233,3.0
1495236,4.0
1495242,4.0
1495247,5.0
1495248,5.0
1495251,5.0
1495273,4.0
1495275,3.0
1495281,1.0
1495285,5.0
1495295,3.0
1495297,2.0
1495304,4.0
1495305,4.0
1495319,5.0
1495326,5.0
1495335,4.0
1495346,3.0
1495349,5.0
1495350,5.0
1495353,3.0
1495355,4.0
1495357,4.0
1495360,4.0
1495361,4.0
1495375,4.0
1495384,5.0
1495396,5.0
1495398,5.0
1495400,5.0
1495401,5.0
1495406,5.0
1495411,5.0
1495413,4.0
1495417,4.0
1495420,5.0
1495421,5.0
1495425,5.0
1495432,5.0
1495434,3.0
1495444,5.0
1495449,5.0
1495460,3.0
1495476,5.0
1495486,5.0
1495493,5.0
1495494,4.0
1495501,4.0
1495515,4.0
1495520,2.0
1495525,4.0
1495526,3.0
1495531,3.0
1495537,5.0
1495540,4.0
1495542,3.0
1495544,4.0
1495545,5.0
1495554,4.0
1495564,5.0
1495568,5.0
1495581,4.0
1495588,2.0
1495591,4.0
1495595,5.0
1495603,4.0
1495606,3.0
1495612,4.0
1495620,2.0
1495626,4.0
1495636,5.0
1495641,5.0
1495647,1.0
1495651,4.0
1495655,4.0
1495668,4.0
1495680,5.0
1495689,4.0
1495703,4.0
1495711,4.0
1495717,4.0
1495722,4.0
1495731,4.0
1495732,4.0
1495736,2.0
1495737,4.0
1495740,4.0
1495748,4.0
1495754,4.0
1495755,4.0
1495759,4.0
1495763,4.0
1495770,5.0
1495778,4.0
1495782,4.0
1495786,4.0
1495797,4.0
1495801,4.0
1495802,3.0
1495819,4.0
1495825,4.0
1495827,4.0
1495843,5.0
1495846,3.0
1495849,5.0
1495861,5.0
1495865,4.0
1495869,4.0
1495907,5.0
1495911,4.0
1495914,3.0
1495918,3.0
1495921,5.0
1495925,3.0
1495929,5.0
1495941,5.0
1495942,4.0
1495948,3.0
1495951,3.0
1495953,5.0
1495956,5.0
1495962,3.0
1495966,4.0
1495979,4.0
1495984,3.0
1495990,4.0
1496002,4.0
1496003,5.0
1496024,3.0
1496036,4.0
1496043,4.0
1496051,3.0
1496066,5.0
1496067,5.0
1496072,4.0
1496080,1.0
1496085,5.0
1496086,4.0
1496087,4.0
1496091,5.0
1496101,5.0
1496103,4.0
1496104,4.0
1496113,4.0
1496114,5.0
1496141,4.0
1496143,4.0
1496148,4.0
1496149,4.0
1496150,4.0
1496160,4.0
1496165,4.0
1496167,4.0
1496176,4.0
1496180,5.0
1496203,4.0
1496210,4.0
1496233,4.0
1496236,5.0
1496242,4.0
1496246,5.0
1496262,5.0
1496267,4.0
1496273,5.0
1496274,4.0
1496281,4.0
1496288,4.0
1496296,4.0
1496297,4.0
1496302,4.0
1496305,4.0
1496306,4.0
1496307,5.0
1496316,4.0
1496317,3.0
1496328,5.0
1496329,3.0
1496338,5.0
1496339,4.0
1496341,4.0
1496352,4.0
1496355,4.0
1496356,4.0
1496359,4.0
1496368,4.0
1496375,4.0
1496380,3.0
1496381,4.0
1496386,3.0
1496394,4.0
1496402,4.0
1496410,4.0
1496417,5.0
1496418,2.0
1496419,4.0
1496423,4.0
1496427,4.0
1496430,4.0
1496431,5.0
1496436,4.0
1496439,4.0
1496442,5.0
1496449,5.0
1496453,4.0
1496455,2.0
1496475,5.0
1496502,5.0
1496504,4.0
1496507,3.0
